Player_id,Player,Squad_id,Nation,Pos,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Sh,SoT,Dist,FK,Passes_Cmp,Passes_Att,Passes_TotDist,Passes_PrgDist,KP,PPA,Tkl,Challenges_Tkl,Challenges_Lost,Blocks,Err,Touches,Touches_DefPen,Touches_AttPen,Take-Ons_Succ,Take-Ons_Tkld,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_Dis,Receiving_Rec,Subs,unSub,2CrdY,Fls,Fld,Off,PKcon,OG,Recov
4e76a319,Julia Hickelsberger-Füller,87705c62,at AUT,"FW,MF",23,1999,10,9,742,4,2,0,0,0,0,36.0,18.0,85.0,19.0,10.0,11.5,0.0,124.0,232.0,1980.0,605.0,15.0,12.0,17.0,4.0,7.0,11.0,0.0,344.0,5.0,47.0,8.0,10.0,216.0,1540.0,883.0,22.0,243.0,1,0.0,0,11.0,23.0,4.0,0.0,0,26.0
dee7c713,Miriam Hils,becc1dd0,de GER,"DF,FW",19,2004,4,4,256,0,0,0,0,0,0,5.0,11.0,5.0,4.0,0.0,27.3,1.0,52.0,104.0,971.0,487.0,1.0,1.0,6.0,5.0,3.0,4.0,0.0,148.0,8.0,2.0,0.0,3.0,60.0,303.0,169.0,1.0,50.0,0,3.0,0,1.0,2.0,0.0,0.0,0,18.0
32892df9,Eva Hilsenberg,0580d9a9,de GER,"MF,DF",17,2006,5,1,115,0,0,0,0,0,0,1.0,0.0,5.0,1.0,1.0,14.5,0.0,13.0,23.0,159.0,90.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,48.0,2.0,1.0,0.0,1.0,20.0,74.0,44.0,1.0,25.0,5,0.0,0,2.0,2.0,0.0,0.0,0,11.0
d5ac9246,Mai Hirata,4ed1418c,de GER,MF,24,1998,16,15,1307,0,2,0,0,3,0,6.0,40.0,22.0,6.0,2.0,21.7,0.0,281.0,407.0,4632.0,1797.0,9.0,4.0,39.0,19.0,11.0,22.0,0.0,587.0,35.0,10.0,5.0,7.0,235.0,1123.0,392.0,19.0,246.0,1,1.0,0,14.0,31.0,0.0,0.0,0,113.0
e81f194d,Giovanna Hoffmann,b4de690d,de GER,FW,24,1998,18,12,1078,1,3,0,0,2,0,14.0,15.0,85.0,21.0,5.0,15.0,0.0,163.0,281.0,2582.0,538.0,15.0,7.0,11.0,3.0,3.0,12.0,0.0,396.0,9.0,56.0,1.0,13.0,217.0,815.0,297.0,23.0,281.0,0,0.0,0,21.0,9.0,7.0,0.0,0,49.0
d2634d08,Linette Hofmann,87705c62,de GER,DF,18,2004,1,0,8,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,,0.0,8.0,11.0,144.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,7.0,37.0,26.0,1.0,10.0,0,8.0,0,0.0,0.0,0.0,0.0,0,0.0
38ee6c6a,Dörthe Hoppius,0580d9a9,de GER,"FW,MF",26,1996,16,11,1033,1,0,0,0,1,0,3.0,20.0,30.0,16.0,6.0,15.5,0.0,182.0,341.0,2414.0,621.0,6.0,6.0,18.0,6.0,6.0,12.0,0.0,485.0,27.0,21.0,2.0,3.0,183.0,537.0,160.0,20.0,310.0,5,0.0,0,10.0,12.0,1.0,0.0,0,55.0
8b5f141c,Svenja Huth,a1393014,de GER,"FW,MF",32,1991,15,13,1137,1,7,0,0,2,1,46.0,85.0,135.0,24.0,6.0,18.9,0.0,496.0,714.0,8533.0,2740.0,39.0,31.0,23.0,6.0,11.0,16.0,0.0,818.0,1.0,41.0,13.0,6.0,427.0,2229.0,1238.0,10.0,536.0,2,2.0,1,8.0,8.0,2.0,0.0,0,96.0
284f0c28,Toma Ihlenburg,4ed1418c,de GER,"FW,MF",20,2002,9,0,100,0,0,0,0,0,0,0.0,2.0,8.0,1.0,0.0,27.4,0.0,23.0,43.0,285.0,91.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,0.0,3.0,2.0,1.0,21.0,89.0,27.0,4.0,41.0,0,0.0,0,0.0,3.0,1.0,0.0,0,5.0
5f1ea694,Marija Ilić,0580d9a9,rs SRB,MF,29,1993,12,10,687,0,0,0,0,1,0,1.0,14.0,3.0,1.0,1.0,30.3,0.0,144.0,227.0,2523.0,1094.0,1.0,2.0,21.0,10.0,4.0,7.0,0.0,295.0,17.0,0.0,0.0,1.0,106.0,601.0,251.0,3.0,127.0,0,0.0,0,7.0,5.0,0.0,0.0,0,42.0
df7c948b,Mandy Islacker,88ddc98e,de GER,FW,34,1988,18,18,1540,7,0,2,4,4,0,16.0,30.0,84.0,38.0,14.0,15.5,0.0,326.0,468.0,4410.0,899.0,10.0,5.0,27.0,7.0,11.0,15.0,0.0,608.0,7.0,59.0,2.0,5.0,272.0,1059.0,368.0,29.0,414.0,0,0.0,0,23.0,19.0,16.0,0.0,1,52.0
ce6e8fa2,Sveindís Jane Jónsdóttir,a1393014,is ISL,"FW,MF",21,2001,17,5,664,4,3,0,0,0,0,26.0,19.0,74.0,18.0,11.0,12.3,0.0,125.0,220.0,2343.0,773.0,13.0,10.0,8.0,3.0,8.0,10.0,0.0,355.0,2.0,58.0,14.0,23.0,175.0,1186.0,609.0,21.0,195.0,1,0.0,0,9.0,5.0,2.0,0.0,0,40.0
800b668b,Dominique Janssen,a1393014,nl NED,DF,28,1995,16,16,1378,2,1,1,1,0,0,13.0,139.0,2.0,11.0,2.0,22.4,5.0,1102.0,1299.0,25730.0,10232.0,7.0,8.0,15.0,7.0,1.0,11.0,1.0,1397.0,116.0,10.0,1.0,1.0,877.0,4537.0,2751.0,2.0,1028.0,0,1.0,0,5.0,2.0,0.0,0.0,0,124.0
d8f1def3,Stina Johannes,97b7c0e8,de GER,GK,23,2000,17,17,1530,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,428.0,489.0,9751.0,6603.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,510.0,423.0,0.0,0.0,0.0,253.0,1170.0,746.0,0.0,228.0,4,1.0,0,0.0,0.0,0.0,0.0,0,39.0
f34c301f,Adrienne Jordan,de550500,us USA,DF,29,1994,16,13,1268,0,0,0,0,0,0,10.0,46.0,13.0,4.0,1.0,30.0,0.0,425.0,629.0,7054.0,4093.0,6.0,7.0,33.0,11.0,11.0,32.0,0.0,846.0,71.0,6.0,13.0,31.0,349.0,1799.0,731.0,16.0,330.0,1,0.0,0,5.0,17.0,0.0,0.0,0,109.0
be0ea89b,Lisa Josten,4ed1418c,de GER,"FW,MF",30,1993,17,16,1296,4,1,0,0,5,0,18.0,25.0,59.0,28.0,11.0,20.4,1.0,198.0,323.0,3184.0,722.0,12.0,10.0,27.0,6.0,15.0,18.0,0.0,532.0,5.0,25.0,4.0,24.0,303.0,1632.0,583.0,32.0,326.0,6,0.0,0,39.0,26.0,10.0,0.0,0,77.0
3adbdcee,Jana Kappes,51ec22be,de GER,DF,26,1996,3,0,46,0,0,0,0,0,0,1.0,7.0,1.0,0.0,0.0,,0.0,31.0,40.0,445.0,215.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,20.0,82.0,53.0,1.0,29.0,1,4.0,0,0.0,1.0,0.0,0.0,0,3.0
0836fac5,Vildan Kardesler,4ed1418c,de GER,"FW,MF",25,1998,10,0,158,1,0,0,0,0,0,2.0,2.0,6.0,4.0,3.0,15.5,0.0,17.0,34.0,242.0,88.0,0.0,1.0,6.0,2.0,3.0,1.0,0.0,60.0,1.0,3.0,1.0,5.0,31.0,263.0,56.0,2.0,34.0,5,0.0,0,1.0,0.0,4.0,0.0,0,10.0
3ed2f636,Lisa Karl,b4de690d,de GER,DF,26,1997,18,18,1502,3,2,0,0,1,0,24.0,53.0,60.0,17.0,7.0,16.8,0.0,632.0,896.0,11413.0,4625.0,10.0,12.0,43.0,21.0,16.0,30.0,0.0,1096.0,42.0,27.0,11.0,14.0,440.0,2364.0,1180.0,19.0,517.0,2,0.0,0,11.0,8.0,0.0,0.0,0,123.0
eec6895c,Lucy Karwatzki,0580d9a9,de GER,MF,18,2004,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,6.0,0,0.0,0.0,0.0,0.0,0,0.0
e118e53b,Lisann Kaut,87705c62,de GER,DF,22,2000,1,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,7.0,64.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,35.0,0.0,0.0,2.0,2,1.0,0,0.0,0.0,0.0,0.0,0,2.0
b5fa0c44,Hasret Kayikci,b4de690d,de GER,"MF,FW",31,1991,15,14,1128,2,3,0,0,0,0,11.0,28.0,50.0,44.0,12.0,21.7,7.0,276.0,428.0,5248.0,1694.0,26.0,8.0,19.0,6.0,8.0,8.0,0.0,546.0,3.0,36.0,5.0,3.0,244.0,1160.0,557.0,10.0,344.0,0,0.0,0,10.0,28.0,14.0,0.0,0,56.0
8e21b9cf,Tuana Keles,7adbf480,de GER,"FW,MF",20,2003,16,2,457,0,0,0,0,1,0,17.0,10.0,37.0,4.0,3.0,16.6,0.0,62.0,113.0,1015.0,281.0,5.0,2.0,5.0,1.0,1.0,4.0,0.0,170.0,2.0,16.0,10.0,12.0,107.0,817.0,354.0,13.0,110.0,12,1.0,0,12.0,7.0,2.0,0.0,0,21.0
72d8e7b3,Franziska Kett,51ec22be,de GER,"FW,DF",18,2004,13,4,505,2,4,0,0,0,0,20.0,18.0,61.0,20.0,6.0,16.1,0.0,188.0,254.0,3204.0,834.0,15.0,6.0,17.0,4.0,4.0,6.0,0.0,346.0,4.0,32.0,12.0,7.0,183.0,1149.0,605.0,16.0,208.0,0,1.0,0,8.0,15.0,1.0,0.0,0,39.0
efa5ca44,Virginia Kirchberger,97b7c0e8,at AUT,"DF,MF",29,1993,4,0,39,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,20.0,412.0,169.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,15.0,85.0,53.0,0.0,15.0,0,7.0,0,0.0,0.0,0.0,0.0,0,3.0
51532c67,Jacqueline Klasen,becc1dd0,de GER,DF,29,1994,14,14,1192,0,0,0,0,0,1,12.0,28.0,3.0,2.0,0.0,5.2,0.0,375.0,566.0,8769.0,3443.0,0.0,1.0,28.0,10.0,2.0,18.0,0.0,719.0,89.0,4.0,3.0,0.0,311.0,1895.0,918.0,3.0,343.0,0,5.0,0,8.0,7.0,0.0,0.0,0,107.0
843822a5,Sophia Kleinherne,97b7c0e8,de GER,DF,23,2000,17,17,1504,1,1,0,0,2,0,26.0,85.0,43.0,4.0,2.0,17.3,0.0,859.0,1039.0,15622.0,6029.0,7.0,3.0,47.0,24.0,9.0,22.0,1.0,1213.0,43.0,12.0,5.0,20.0,585.0,3174.0,1711.0,12.0,683.0,0,0.0,0,15.0,29.0,1.0,0.0,0,129.0
599d09d9,Manon Klett,88ddc98e,de GER,GK,26,1996,12,12,1080,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,512.0,651.0,11867.0,6773.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,694.0,471.0,0.0,0.0,0.0,379.0,1690.0,894.0,0.0,389.0,3,0.0,0,0.0,4.0,0.0,0.0,0,24.0
397b3e64,Felicitas Kockmann,becc1dd0,de GER,MF,18,2004,2,0,69,1,0,0,0,0,0,5.0,1.0,5.0,5.0,2.0,16.9,0.0,7.0,18.0,112.0,37.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,41.0,0.0,7.0,1.0,7.0,24.0,256.0,89.0,1.0,18.0,1,0.0,0,0.0,1.0,0.0,0.0,0,10.0
00ecedc1,Petra Kocsán,87705c62,hu HUN,MF,24,1998,1,0,13,0,0,0,0,0,0,0.0,3.0,2.0,1.0,1.0,14.0,0.0,3.0,4.0,57.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,3.0,13.0,6.0,0.0,5.0,3,3.0,0,0.0,0.0,0.0,0.0,0,0.0
24460a6a,Kristin Kögel,c6d4860a,de GER,"FW,MF",23,1999,16,14,1143,4,1,0,1,1,0,13.0,55.0,95.0,24.0,7.0,16.2,0.0,298.0,408.0,4814.0,1314.0,11.0,11.0,27.0,14.0,10.0,13.0,0.0,572.0,10.0,41.0,8.0,14.0,293.0,1318.0,411.0,26.0,379.0,10,5.0,0,19.0,22.0,4.0,0.0,0,79.0
1adffcd6,Lisa Kolb,b4de690d,at AUT,"FW,DF",21,2001,15,9,728,1,4,0,0,0,0,25.0,16.0,56.0,11.0,5.0,19.5,0.0,115.0,200.0,1841.0,549.0,9.0,4.0,8.0,5.0,0.0,12.0,0.0,287.0,4.0,27.0,13.0,15.0,161.0,1250.0,567.0,14.0,177.0,0,0.0,0,6.0,7.0,4.0,0.0,0,44.0
b1a198c6,Melissa Kössler,87705c62,de GER,FW,23,2000,15,7,738,7,2,0,0,2,0,17.0,28.0,53.0,28.0,12.0,16.3,0.0,143.0,255.0,2201.0,662.0,14.0,9.0,10.0,5.0,3.0,9.0,0.0,372.0,9.0,50.0,5.0,10.0,188.0,881.0,478.0,13.0,256.0,1,0.0,0,6.0,7.0,6.0,0.0,0,37.0
2fdab516,Leonie Köster,97b7c0e8,de GER,"MF,FW",22,2001,11,0,86,0,0,0,0,0,0,2.0,11.0,9.0,8.0,0.0,18.1,0.0,33.0,52.0,505.0,204.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,77.0,2.0,12.0,1.0,2.0,35.0,158.0,65.0,2.0,46.0,0,4.0,0,1.0,2.0,0.0,0.0,0,7.0
2fffa5fc,Natasha Kowalski,becc1dd0,de GER,"MF,FW",19,2003,18,14,1131,1,4,0,1,0,0,15.0,38.0,33.0,13.0,2.0,21.6,3.0,182.0,304.0,3664.0,1355.0,18.0,3.0,13.0,3.0,7.0,14.0,0.0,399.0,15.0,22.0,18.0,4.0,170.0,850.0,379.0,13.0,207.0,1,5.0,0,4.0,6.0,0.0,0.0,0,62.0
a2101f03,Paulina Krumbiegel,87705c62,de GER,"FW,DF",22,2000,17,9,798,3,0,0,0,1,0,22.0,29.0,51.0,13.0,6.0,21.7,0.0,349.0,490.0,6214.0,2234.0,3.0,7.0,26.0,11.0,7.0,9.0,0.0,629.0,21.0,24.0,13.0,23.0,339.0,1883.0,954.0,16.0,370.0,1,2.0,0,8.0,9.0,4.0,0.0,0,76.0
03622b6e,Saki Kumagai,51ec22be,jp JPN,"DF,MF",32,1990,16,12,909,1,0,0,0,0,0,7.0,71.0,7.0,10.0,7.0,9.6,0.0,830.0,905.0,16201.0,6720.0,3.0,4.0,17.0,6.0,1.0,9.0,0.0,982.0,40.0,13.0,2.0,2.0,628.0,2574.0,1539.0,3.0,785.0,14,1.0,0,2.0,4.0,1.0,0.0,0,52.0
63b899d4,Camilla Küver,97b7c0e8,de GER,DF,19,2003,12,4,438,1,0,0,0,0,0,13.0,24.0,21.0,3.0,3.0,8.4,0.0,199.0,286.0,3692.0,1505.0,3.0,7.0,6.0,5.0,3.0,8.0,0.0,352.0,21.0,6.0,2.0,2.0,156.0,861.0,409.0,6.0,183.0,9,2.0,0,2.0,3.0,0.0,0.0,0,41.0
41dd7382,Irena Kuznezov,de550500,il ISR,DF,21,2002,15,13,1160,1,0,0,0,0,0,3.0,19.0,0.0,3.0,2.0,5.2,0.0,314.0,440.0,6668.0,2930.0,3.0,4.0,28.0,13.0,7.0,19.0,0.0,595.0,89.0,5.0,1.0,2.0,254.0,1309.0,690.0,3.0,265.0,0,1.0,0,7.0,3.0,0.0,0.0,0,67.0
d406ed1b,Mai Kyōkawa,de550500,jp JPN,"FW,MF",29,1993,9,9,584,0,0,0,0,0,0,7.0,15.0,33.0,4.0,0.0,20.9,0.0,118.0,179.0,1607.0,427.0,4.0,3.0,15.0,3.0,4.0,6.0,0.0,262.0,14.0,12.0,2.0,7.0,115.0,513.0,103.0,8.0,152.0,4,7.0,0,9.0,9.0,2.0,0.0,0,32.0
2ff444b6,Julia Landenberger,51ec22be,de GER,MF,19,2003,1,0,4,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,24.6,0.0,3.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2.0
54fac73f,Maria Lange,de550500,de GER,DF,22,2000,1,0,11,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,,0.0,3.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,6.0,0,0.0,0,0.0,1.0,0.0,0.0,0,0.0
22cd470c,Lena Lattwein,a1393014,de GER,MF,22,2000,16,16,1268,2,3,0,0,2,0,21.0,95.0,48.0,19.0,7.0,16.0,0.0,549.0,702.0,9641.0,2773.0,18.0,21.0,29.0,6.0,4.0,12.0,0.0,832.0,23.0,27.0,3.0,4.0,379.0,1708.0,848.0,16.0,536.0,0,6.0,0,18.0,5.0,2.0,1.0,0,107.0
29714e3f,Emelyne Laurent,51ec22be,fr FRA,"FW,MF",24,1998,14,1,351,0,1,0,0,0,0,18.0,20.0,49.0,14.0,4.0,13.7,0.0,109.0,153.0,1679.0,396.0,9.0,6.0,4.0,3.0,2.0,1.0,0.0,196.0,1.0,29.0,11.0,3.0,134.0,900.0,394.0,6.0,154.0,0,16.0,0,5.0,4.0,1.0,0.0,0,14.0
5e614e6d,Karólína Lea Vilhjálmsdóttir,51ec22be,is ISL,"MF,FW",21,2001,6,0,193,0,0,0,0,0,0,7.0,8.0,14.0,2.0,1.0,12.1,0.0,54.0,87.0,866.0,206.0,3.0,1.0,5.0,4.0,2.0,3.0,0.0,108.0,0.0,10.0,0.0,3.0,45.0,251.0,107.0,5.0,70.0,2,0.0,0,2.0,3.0,0.0,0.0,0,12.0
81b66ed2,Vanessa Leimenstoll,87705c62,de GER,"FW,DF",22,2001,12,0,114,1,0,0,0,1,0,1.0,4.0,14.0,6.0,2.0,14.0,0.0,16.0,26.0,261.0,110.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,46.0,1.0,8.0,1.0,2.0,29.0,178.0,57.0,3.0,33.0,1,6.0,0,1.0,4.0,1.0,0.0,0,4.0
d4e309d6,Ashley Leonhart,0580d9a9,de GER,"FW,MF",17,2005,8,3,375,1,0,0,0,0,0,2.0,3.0,8.0,3.0,2.0,14.9,0.0,40.0,65.0,632.0,191.0,1.0,2.0,7.0,4.0,3.0,5.0,0.0,104.0,2.0,5.0,1.0,3.0,54.0,195.0,93.0,3.0,56.0,2,0.0,0,3.0,4.0,0.0,0.0,0,14.0
b28e04bd,Selma Licina,7adbf480,de GER,DF,21,2001,2,0,67,0,0,0,0,0,0,1.0,0.0,2.0,1.0,0.0,24.7,0.0,17.0,28.0,247.0,154.0,0.0,0.0,8.0,4.0,2.0,3.0,0.0,52.0,4.0,1.0,2.0,5.0,19.0,183.0,78.0,3.0,21.0,6,1.0,0,0.0,1.0,0.0,0.0,0,5.0
bedec045,Sarai Linder,87705c62,de GER,DF,23,1999,16,13,1189,0,1,0,0,1,0,23.0,54.0,44.0,4.0,0.0,18.3,0.0,607.0,835.0,11854.0,3762.0,4.0,6.0,36.0,13.0,3.0,22.0,0.0,999.0,61.0,12.0,10.0,15.0,464.0,2788.0,1260.0,11.0,524.0,0,1.0,0,15.0,9.0,3.0,0.0,0,105.0
f149a5a9,Sydney Lohmann,51ec22be,de GER,"MF,FW",22,2000,14,11,883,5,2,0,0,0,0,18.0,35.0,68.0,24.0,12.0,16.5,1.0,264.0,356.0,4154.0,1102.0,11.0,14.0,12.0,2.0,2.0,4.0,0.0,467.0,5.0,36.0,21.0,13.0,277.0,1437.0,599.0,14.0,341.0,8,0.0,0,8.0,12.0,2.0,0.0,0,45.0
e880235f,Chiara Loos,b4de690d,de GER,"FW,MF",26,1997,16,11,939,2,2,0,0,0,0,34.0,20.0,85.0,13.0,7.0,15.5,0.0,138.0,250.0,2199.0,830.0,17.0,18.0,16.0,7.0,1.0,16.0,0.0,365.0,4.0,38.0,8.0,15.0,221.0,1754.0,916.0,8.0,249.0,11,5.0,0,3.0,11.0,9.0,0.0,0,45.0
e070cdf6,Nina Lührßen,7adbf480,de GER,DF,23,1999,16,15,1375,4,2,0,0,7,1,25.0,58.0,52.0,24.0,8.0,24.9,9.0,393.0,784.0,7746.0,4689.0,24.0,14.0,33.0,14.0,12.0,27.0,0.0,994.0,25.0,26.0,14.0,12.0,319.0,1908.0,861.0,15.0,342.0,4,0.0,1,21.0,10.0,0.0,0.0,0,97.0
3cd04ba1,Lina Magull,51ec22be,de GER,"MF,FW",28,1994,15,13,1068,6,2,0,0,1,0,16.0,66.0,100.0,38.0,19.0,18.1,6.0,510.0,608.0,8213.0,1933.0,18.0,23.0,22.0,7.0,11.0,13.0,0.0,741.0,5.0,43.0,13.0,7.0,381.0,1729.0,707.0,19.0,530.0,0,4.0,0,6.0,18.0,5.0,0.0,0,61.0
a184766b,Ena Mahmutovic,0580d9a9,de GER,GK,19,2003,17,17,1530,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,479.0,784.0,14703.0,11721.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,845.0,723.0,0.0,0.0,0.0,389.0,2243.0,1168.0,0.0,282.0,8,0.0,0,0.0,2.0,0.0,0.0,0,30.0
7f2c8da2,Ramona Maier,becc1dd0,de GER,FW,27,1995,17,14,1211,6,0,0,0,4,0,38.0,35.0,63.0,31.0,15.0,16.4,0.0,175.0,271.0,3183.0,847.0,15.0,9.0,18.0,2.0,11.0,13.0,0.0,465.0,3.0,62.0,14.0,33.0,260.0,1817.0,804.0,52.0,281.0,4,2.0,0,31.0,17.0,3.0,0.0,0,61.0
3f625299,Kristina Maksuti,4ed1418c,al ALB,FW,30,1993,16,11,909,1,0,0,0,3,0,2.0,18.0,44.0,19.0,8.0,19.6,1.0,139.0,281.0,2008.0,485.0,3.0,3.0,4.0,1.0,7.0,2.0,0.0,371.0,7.0,29.0,1.0,4.0,197.0,750.0,202.0,13.0,295.0,8,2.0,0,20.0,22.0,8.0,0.0,0,31.0
53836ede,Anna Margraf,4ed1418c,au AUS,FW,21,2001,18,15,1154,2,1,0,0,1,0,13.0,17.0,49.0,13.0,8.0,18.3,0.0,135.0,264.0,2141.0,715.0,9.0,2.0,19.0,10.0,13.0,21.0,0.0,431.0,13.0,18.0,5.0,11.0,176.0,886.0,326.0,14.0,220.0,2,3.0,0,13.0,4.0,2.0,1.0,0,69.0
e22dd915,Lara Marti,c6d4860a,ch SUI,"DF,FW",23,1999,14,14,1189,0,1,0,0,3,0,33.0,38.0,49.0,5.0,1.0,24.7,0.0,584.0,807.0,10534.0,4236.0,10.0,6.0,23.0,14.0,3.0,16.0,0.0,957.0,28.0,7.0,11.0,14.0,464.0,2978.0,1363.0,18.0,512.0,0,1.0,0,14.0,8.0,2.0,0.0,0,84.0
7fe47b81,Shekiera Martinez,97b7c0e8,de GER,FW,21,2001,14,3,436,5,0,0,0,1,0,13.0,14.0,59.0,13.0,6.0,13.4,0.0,91.0,146.0,1390.0,448.0,7.0,9.0,5.0,1.0,0.0,6.0,0.0,214.0,6.0,24.0,7.0,4.0,131.0,598.0,288.0,14.0,167.0,0,8.0,0,3.0,3.0,6.0,0.0,0,12.0
483ad3df,Saskia Matheis,7adbf480,de GER,MF,25,1997,16,14,1223,1,0,0,0,2,0,15.0,53.0,34.0,21.0,10.0,26.3,0.0,272.0,439.0,5239.0,1995.0,8.0,9.0,47.0,23.0,11.0,19.0,0.0,635.0,23.0,12.0,10.0,5.0,233.0,1148.0,525.0,22.0,284.0,1,10.0,0,19.0,7.0,1.0,0.0,0,93.0
b2d4690f,Sylwia Matysik,c6d4860a,pl POL,DF,25,1997,10,8,621,0,1,0,0,2,0,9.0,29.0,29.0,3.0,0.0,19.7,0.0,258.0,408.0,4447.0,2249.0,3.0,5.0,17.0,8.0,0.0,15.0,0.0,492.0,17.0,3.0,3.0,5.0,158.0,853.0,351.0,4.0,217.0,1,0.0,0,9.0,5.0,0.0,0.0,0,43.0
2d505124,Wibke Meister,de550500,de GER,"DF,MF",28,1995,17,13,1238,1,0,0,0,4,0,6.0,39.0,18.0,3.0,2.0,12.8,0.0,346.0,553.0,6756.0,3280.0,5.0,4.0,28.0,12.0,7.0,23.0,1.0,685.0,63.0,4.0,5.0,8.0,249.0,1233.0,464.0,5.0,283.0,0,1.0,0,12.0,7.0,1.0,0.0,0,65.0
d782c918,Ereleta Memeti,87705c62,xk KVX,FW,23,1999,17,17,1363,5,4,0,0,0,0,24.0,45.0,112.0,31.0,11.0,16.9,0.0,274.0,378.0,4042.0,1223.0,22.0,21.0,34.0,8.0,7.0,33.0,0.0,611.0,12.0,58.0,20.0,39.0,355.0,2037.0,821.0,32.0,391.0,13,4.0,0,11.0,18.0,5.0,0.0,0,80.0
5de1a331,Christin Meyer,7adbf480,de GER,"FW,DF",22,2000,12,3,430,2,0,0,0,0,0,6.0,12.0,28.0,14.0,6.0,16.7,0.0,46.0,91.0,676.0,194.0,3.0,2.0,3.0,1.0,4.0,2.0,0.0,155.0,4.0,24.0,3.0,3.0,72.0,308.0,104.0,17.0,103.0,0,2.0,0,9.0,4.0,4.0,0.0,0,16.0
7c63ff02,Janina Minge,b4de690d,de GER,"MF,DF",23,1999,18,18,1620,9,0,0,0,1,0,27.0,99.0,33.0,45.0,22.0,16.3,0.0,544.0,784.0,10152.0,3614.0,18.0,13.0,44.0,12.0,11.0,24.0,0.0,1011.0,57.0,61.0,11.0,7.0,421.0,2131.0,1198.0,16.0,606.0,6,2.0,0,15.0,6.0,3.0,0.0,0,105.0
d3070f21,Carolina Moccagatta,0580d9a9,,MF,nan,0,1,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,12,5.0,0,0.0,1.0,0.0,0.0,0,0.0
3598f3b4,Myrthe Moorrees,88ddc98e,nl NED,DF,28,1994,16,14,1362,1,0,0,0,3,0,8.0,43.0,3.0,9.0,2.0,17.4,3.0,634.0,835.0,13135.0,5043.0,4.0,3.0,20.0,10.0,7.0,16.0,0.0,980.0,139.0,9.0,1.0,0.0,464.0,1953.0,1034.0,1.0,557.0,0,9.0,0,14.0,8.0,1.0,0.0,1,103.0
69d39de8,Athanasia Moraitou,4ed1418c,gr GRE,"MF,FW",26,1997,18,9,968,0,1,0,0,1,0,7.0,29.0,13.0,8.0,0.0,33.2,2.0,240.0,383.0,4239.0,1396.0,13.0,6.0,15.0,6.0,7.0,5.0,1.0,461.0,10.0,0.0,3.0,8.0,198.0,892.0,413.0,9.0,259.0,5,6.0,0,9.0,11.0,0.0,0.0,0,73.0
3279d9c5,Adrijana Mori,de550500,si SVN,"FW,MF",22,2000,9,3,342,0,0,0,0,0,0,1.0,3.0,12.0,8.0,2.0,24.4,0.0,61.0,93.0,764.0,131.0,0.0,0.0,8.0,0.0,3.0,5.0,0.0,141.0,2.0,10.0,1.0,4.0,78.0,328.0,84.0,10.0,83.0,2,5.0,0,7.0,5.0,1.0,0.0,0,20.0
